SeriesID,Date,IsPreferred,IsValidSample,BMIBI,BMIBIClass,BCG_final,SampleQuality,SampleGear,BMIBIType,SumIndivsQual,SumIndivsQuant,BugTags,State,SiteID,Site_ID,StreamName,ProgID,Landmark,Type,Tags,SegID,ADBCode,EcoRegionDesig,County,MajorBasin,DrainageArea,ThermalClass,HUC12,UTMNorth,UTMEast,Lat,Long,IsRiffle,IsPublicLand,CurrentStatus
1614,10/1/2013,TRUE,TRUE,56,Good,3,Good/Good/Good,Surb,Warm Water,240,108/98/102,,IA,42,IA-42,Long Creek,,Columbus Junction,Wadeable,,660,02-IOW-660,47f,Louisa,Mississippi,133.366,Warm Water,huc070802090906,4563176,636503,41.20845,-91.37181,N/A,FALSE,Reference Site
1537,10/9/2013,TRUE,TRUE,56,Good,3,Good/Good/Good,Surb,Warm Water,148,106/109/113,,IA,265,IA-265,Volga River,VO003,Randalia,Wadeable,Iowa DNR Fisheries,296,01-VOL-296,47c,Fayette,Mississippi,22.192,Warm Water,huc070600040502,4743918,586631,42.84293,-91.93985,Yes,FALSE,Candidate Reference Site
1524,8/14/2013,TRUE,TRUE,56,Good,3,Good/Good/Good,Hess,Warm Water,236,107/124/114,,IA,972,IA-972,South Skunk River,US1,Ames,Wadeable,,934,03-SSK-934,47b,Story,Mississippi,315,Warm Water,huc070801050406,4657319,448680,42.06625,-93.62031,Undetermined,TRUE,Survey Site
1732,9/29/2014,TRUE,TRUE,56,Good,3,Good/Good/Good,Float ArtSub,Warm Water,74,103/110/115,,IA,916,IA-916,Des Moines River,,Fort Dodge- DS1,Non-wadeable,,1217,04-UDM-1217,47b,Webster,Mississippi,4259,Warm Water,huc071000040604,4698341,406803,42.43179,-94.13301,Undetermined,FALSE,Survey Site
1683,7/30/2014,TRUE,TRUE,56,Good,3,Fair/Fair/Fair,Hess,Warm Water,202,96/114/116,,IA,32,IA-32,Buttrick Creek,,Waters County WA - Grand Junction,Wadeable,,1149,04-RAC-1149,47b,Greene,Mississippi,200.574,Warm Water,huc071000061204,4653682,392390,42.02781,-94.29991,No,TRUE,Reference Site
1292,6/25/2013,TRUE,TRUE,56,Good,3,Good/Good/Good,Surb,Warm Water,95,104/112/108,,IA,817,IA-817,Rock Creek,,Anthon,Headwater,Headwater Reference Study,6468,06-LSR-6468,47e,Woodbury,Missouri,7.312,Warm Water,huc102300031503,4702762,263979,42.44126,-95.86969,N/A,FALSE,Candidate Reference Site
1257,8/28/2012,TRUE,TRUE,56,Good,3,Good/Good/Good,Hess,Warm Water,228,122/111/131,,IA,139,IA-139,Boone River,,Bells Mill Park- Stratford,Wadeable,,1252,04-UDM-1252,47b,Hamilton,Mississippi,903.344,Warm Water,huc071000050705,4687820,426670,42.33918,-93.89017,Yes,TRUE,Reference Site
1487,8/19/2013,TRUE,TRUE,56,Good,3,Good/Good/Good,ArtSub,Warm Water,188,102/112/111,,IA,910,IA-910,Beaver Creek,,Grimes,Wadeable,Ambient Monthly WQ,1233,04-UDM-1233,47b,Polk,Mississippi,358,Warm Water,huc071000040911,4615429,438788,41.68829,-93.73553,Undetermined,FALSE,Survey Site
1480,9/16/2013,TRUE,TRUE,56,Good,3,Good/Good/Good,ArtSub,Warm Water,131,113/103/109,,IA,913,IA-913,Boone River,,Stratford,Wadeable,Ambient Monthly WQ,1252,04-UDM-1252,47b,Hamilton,Mississippi,887,Warm Water,huc071000050705,4687994,426484,42.34074,-93.89245,Undetermined,FALSE,Survey Site
1452,8/12/2013,TRUE,TRUE,56,Good,3,Good/Good/Good,Hess,Warm Water,238,102/109/102,,IA,208,IA-208,Elk River,,Camp Mississippi Elk-ton- Teeds Grove,Wadeable,,8,01-MAQ-8,47f,Clinton,Mississippi,54.449,Warm Water,huc070600051102,4655150,729207,42.015,-90.23185,N/A,FALSE,Survey Site
1455,9/5/2013,TRUE,TRUE,56,Good,3,Good/Good/Good,ArtSub,Warm Water,123,112/104/115,,IA,911,IA-911,Big Sioux River,,Akron,Non-wadeable,,1522,06-BSR-1522,47a,Plymouth,Missouri,7600,Warm Water,huc101702032502,4748929,208855,42.83751,-96.56241,N/A,FALSE,Survey Site
1447,7/16/2013,TRUE,TRUE,56,Good,3,Good/Good/Good,Surb,Warm Water,247,70/104/104,,IA,513,IA-513,Fox River,REMAP #161,Mount Sterling,Wadeable,REMAP,994,04-FOX-994,40a,Van Buren,Mississippi,173.295,Warm Water,huc071100010205,4498610,585682,40.63388,-91.9868,N/A,FALSE,Survey Site
1194,9/26/2011,TRUE,TRUE,56,Good,3,Good/Good/Good,ArtSub,Warm Water,194,120/109/114,,IA,6,IA-6,West Nishnabotna River,,Shelby Co. Upper Nish Hab Area,Wadeable,,1446,05-NSH-1446,47e,Shelby,Missouri,86.14,Warm Water,huc102400020203,4630098,318247,41.80192,-95.18778,N/A,FALSE,Reference Site
280,7/21/1998,TRUE,TRUE,56,Good,3,Unspecified/Unspecified/Unspecified,Hess,Warm Water,101,104/97/96,,IA,125,IA-125,Silver Creek,,Dewitt,Wadeable,,363,01-WPS-363,47f,Clinton,Mississippi,35.923,Warm Water,huc070801030602,4635670,701079,41.8474,-90.57788,N/A,FALSE,Reference Site
606,9/11/2002,TRUE,TRUE,56,Good,3,Good/Good/Good,ArtSub,Warm Water,82,106/113/105,,IA,316,IA-316,Johnson Creek,REMAP #35,Aplington,Headwater,REMAP/Headwater Reference Study,559,02-CED-559,47c,Butler,Mississippi,20.713,Warm Water,huc070802050301,4720875,511102,42.64024,-92.86458,No,FALSE,Survey Site
573,8/20/2002,TRUE,TRUE,56,Good,3,Good/Good/Unspecified,ArtSub,Warm Water,131,97/89/103,,IA,291,IA-291,North River,REMAP #29,Norwalk,Wadeable,REMAP,1097,04-LDM-1097,47f,Warren,Mississippi,340.752,Warm Water,huc071000080405,4588685,443199,41.44773,-93.68,N/A,FALSE,Survey Site
861,9/19/2006,TRUE,TRUE,56,Good,3,Good/Good/Good,Hess,Warm Water,220,96/93/100,,IA,561,IA-561,Beaver Creek,UWW8,Fertile,Wadeable,Upper Winnebago Watershed Study,850,02-WIN-850,47b,Worth,Mississippi,58.782,Warm Water,huc070802030108,4790307,464451,43.26473,-93.43802,No,FALSE,Survey Site
466,9/20/2001,TRUE,TRUE,56,Good,3,Good/Good/Good,ArtSub,Warm Water,163,107/102/102,,IA,229,IA-229,Little Cedar Creek,,Sunken Grove SWMA - Fonda,Wadeable,,1173,04-RAC-1173,47b,Pocahontas,Mississippi,84.078,Warm Water,huc071000060103,4720065,348443,42.61812,-94.84797,No,FALSE,Survey Site
730,8/12/2004,TRUE,TRUE,56,Good,3,Good/Good/Good,Hess,Warm Water,140,105/113/103,,IA,421,IA-421,Little Wolf Creek,REMAP #232,Gladbrook,Headwater,REMAP/Headwater Reference Study,1903,02-CED-1903,47c,Tama,Mississippi,21.708,Warm Water,huc070802050802,4674070,521261,42.21851,-92.74239,Yes,FALSE,Survey Site
120,9/19/1997,TRUE,TRUE,56,Good,3,Unspecified/Unspecified/Unspecified,Surb,Warm Water,135,101/102/99,,IA,38,IA-38,South Skunk River,,Ames,Wadeable,,934,03-SSK-934,47b,Story,Mississippi,254.266,Warm Water,huc070801050406,4661888,452977,42.10767,-93.56874,No,FALSE,Reference Site
441,8/31/1999,TRUE,TRUE,56,Good,3,Good/Good/Good,Hess,Warm Water,159,101/110/99,,IA,216,IA-216,Nutting Creek,,Ossian,Wadeable,,205,01-TRK-205,52b,Fayette,Mississippi,17.325,Warm Water,huc070600040702,4768776,601560,43.06489,-91.75268,N/A,FALSE,Survey Site
739,9/7/2004,TRUE,TRUE,56,Good,3,Unspecified/Unspecified/Unspecified,ArtSub,Warm Water,105,99/100/106,,IA,429,IA-429,West Tarkio Creek,REMAP #123,Coin,Wadeable,REMAP,1497,05-TAR-1497,47e,Page,Missouri,68.687,Warm Water,huc102400050502,4505080,304577,40.67346,-95.31218,N/A,FALSE,Survey Site
775,8/2/2005,TRUE,TRUE,56,Good,3,Good/Good/Good,Hess,Warm Water,130,109/106/102,,IA,488,IA-488,Sugar Creek,REMAP #152,Preston,Wadeable,REMAP,26,01-MAQ-26,47f,Clinton,Mississippi,16.78,Warm Water,huc070600060902,4656327,708301,42.0314,-90.48367,N/A,FALSE,Survey Site
766,9/7/2005,TRUE,TRUE,56,Good,3,Good/Good/Good,Hess,Warm Water,200,120/100/120,,IA,479,IA-479,Little Sioux River,REMAP #166,Larrabee,Non-wadeable,REMAP,1570,06-LSR-1570,47a,Cherokee,Missouri,1832.665,Warm Water,huc102300031301,4751789,301284,42.89284,-95.4337,N/A,FALSE,Survey Site
1102,8/24/2010,TRUE,TRUE,56,Good,3,Good/Good/Good,Surb,Warm Water,342,106/103/103,,IA,737,IA-737,Unnamed Tributary to UT to Elk Creek,UTECrT1,Gillett Grove,Headwater,Headwater Reference Study,6345,06-LSR-6345,47b,Clay,Missouri,1.434,Warm Water,huc102300031101,4764571,336738,43.01628,-95.0035,Yes,FALSE,Survey Site
803,8/9/2005,TRUE,TRUE,56,Good,3,Good/Good/Good,ArtSub,Warm Water,62,133/108/165,,IA,518,IA-518,West Fork Little Sioux River,REMAP #173,Bronson,Wadeable,REMAP,1599,06-LSR-1599,47m,Woodbury,Missouri,372.992,Warm Water,huc102300040206,4695545,246750,42.37093,-96.07571,N/A,FALSE,Survey Site
1101,9/8/2010,TRUE,TRUE,56,Good,3,Good/Good/Good,Surb,Warm Water,147,111/105/115,,IA,130,IA-130,Honey Creek,,Bedford,Wadeable,,1489,05-PLA-1489,47f,Taylor,Missouri,29.153,Warm Water,huc102400120201,4503483,360465,40.67042,-94.65089,N/A,FALSE,Reference Site
793,8/2/2005,TRUE,TRUE,56,Good,3,Good/Good/Fair,ArtSub,Warm Water,113,92/100/69,,IA,508,IA-508,Mud Creek,REMAP #158,Hastings,Wadeable,REMAP,1457,05-NSH-1457,47e,Mills,Missouri,33.439,Warm Water,huc102400020504,4551961,288773,41.09148,-95.51494,N/A,FALSE,Survey Site
1135,8/26/2011,TRUE,TRUE,56,Good,3,Fair/Fair/Fair,Hess,Warm Water,302,102/105/106,,IA,207,IA-207,Wolf Creek,,Chariton,Wadeable,,1339,05-CHA-1339,40a,Lucas,Missouri,65.669,Warm Water,huc102802010205,4531949,477391,40.93835,-93.26857,N/A,FALSE,Reference Site
853,9/16/2008,TRUE,TRUE,56,Good,3,Fair/Fair/Poor,ArtSub,Warm Water,227,134/103/114,,IA,552,IA-552,Lyons Creek,LC2,Webster City,Headwater,TMDL/Headwater Reference Study,1260,04-UDM-1260,47b,Hamilton,Mississippi,11.934,Warm Water,huc071000050701,4703101,436293,42.47763,-93.77506,No,FALSE,Survey Site
955,8/30/2007,TRUE,TRUE,56,Good,3,Good/Good/Good,ArtSub,Warm Water,83,66/69/89,,IA,659,IA-659,Bailey Creek,Grass Ditch HWCRS,Thornton,Wadeable,Headwater Reference Study,820,02-WFC-820,47b,Cerro Gordo,Mississippi,17.17,Warm Water,huc070802040101,4754035,464942,42.93814,-93.42968,No,FALSE,Candidate Reference Site
610,9/24/2002,TRUE,TRUE,56,Good,3,Good/Good/Good,Hess,Warm Water,100,109/91/103,,IA,320,IA-320,Pleasant Creek,REMAP #245,Springbrook,Wadeable,REMAP,111,01-TRK-111,52b,Jackson,Mississippi,10.492,Warm Water,huc070600050405,4673727,710228,42.18745,-90.45415,N/A,FALSE,Survey Site
635,6/12/2003,TRUE,TRUE,56,Good,3,Good/Good/Good,Hess,Warm Water,111,105/137/106,,IA,341,IA-341,South Raccoon River,REMAP #68,Guthrie Center,Headwater,REMAP/Headwater Reference Study,1844,04-RAC-1844,47f,Guthrie,Mississippi,27.835,Warm Water,huc071000070402,4622624,365219,41.744,-94.62093,N/A,FALSE,Survey Site
338,11/21/1996,TRUE,TRUE,56,Good,3,Unspecified/Unspecified/Unspecified,Hess,Warm Water,202,96/97/99,,IA,154,IA-154,Lime Creek,RMN Trend Site,Lime Creek Park- Brandon,Wadeable,RMN Trend Site,524,02-CED-524,47c,Buchanan,Mississippi,32.504,Warm Water,huc070802051003,4686823,583862,42.32914,-91.98213,Yes,TRUE,Reference Site
19,10/10/2000,TRUE,TRUE,56,Good,3,Unspecified/Unspecified/Unspecified,ArtSub,Warm Water,213,102/120/107,,IA,3,IA-3,Crane Creek,,Lourdes,Wadeable,,212,01-TRK-212,47c,Howard,Mississippi,69.571,Warm Water,huc070600040102,4790037,555897,43.26106,-92.31129,No,FALSE,Reference Site
329,10/30/1998,TRUE,TRUE,56,Good,3,Unspecified/Unspecified/Unspecified,Surb,Warm Water,56,107/102/99,,IA,153,IA-153,Skillet Creek,US,Dayton WWTP,Wadeable,,1250,04-UDM-1250,47b,Webster,Mississippi,18.661,Warm Water,huc071000040701,4679150,412900,42.2597,-94.056,No,FALSE,Survey Site
624,8/27/2002,TRUE,TRUE,56,Good,3,Good/Good/Good,Surb,Warm Water,105,112/101/104,,IA,332,IA-332,Middle Avery Creek,REMAP #12,Chillicothe,Wadeable,REMAP,1042,04-LDM-1042,40a,Wapello,Mississippi,39.397,Warm Water,huc071000090703,4546768,530730,41.07158,-92.63421,N/A,FALSE,Survey Site
369,8/24/2000,TRUE,TRUE,56,Good,3,Unspecified/Unspecified/Unspecified,ArtSub,Warm Water,164,110/115/101,,IA,174,IA-174,Buffalo Creek,,Michaelson Marsh,Wadeable,,985,04-EDM-985,47b,Kossuth,Mississippi,150.626,Warm Water,huc071000030404,4788297,411474,43.24227,-94.09038,No,TRUE,Survey Site
703,8/3/2004,TRUE,TRUE,56,Good,3,Unspecified/Unspecified/Unspecified,Surb,Warm Water,147,103/101/107,,IA,403,IA-403,Montgomery Creek,REMAP #112,Gillet Grove,Wadeable,REMAP,1627,06-LSR-1627,47a,Clay,Missouri,24.139,Warm Water,huc102300031103,4762196,330566,42.99356,-95.07848,N/A,FALSE,Survey Site
2026,9/12/2016,TRUE,TRUE,56,Good,3,Good/Good/Good,Hess,Warm Water,264,95/93/101,,IA,22,IA-22,Lytle Creek,,Zwingle,Wadeable,,95,01-NMQ-95,47f,Dubuque,Mississippi,57.258,Warm Water,huc070600060705,4687756,684182,42.32027,-90.76486,N/A,FALSE,Reference Site
2139,9/5/2017,TRUE,TRUE,56,Good,3,Good/Good/Good,Float ArtSub,Warm Water,223,111/114/105,,IA,209,IA-209,West Fork Cedar River,,Lake Considine Co Park,Wadeable,,802,02-WFC-802,47c,Butler,Mississippi,555.938,Warm Water,huc070802040605,4729010,507169,42.71355,-92.91245,No,TRUE,Reference Site
2172,8/13/2018,TRUE,TRUE,56,Good,3,Good/Good/Good,Hess,Warm Water,275,97/98/95,,IA,194,IA-194,Big Cedar Creek,,Gibson Rec Area - Oakland Mills,Wadeable,Ambient Monthly WQ/2011 Nutrient (WW),905,03-SKU-905,40a,Henry,Mississippi,533.179,Warm Water,huc070801070710,4531290,611674,40.9251,-91.67366,N/A,TRUE,Survey Site
2164,8/13/2018,TRUE,TRUE,56,Good,3,Good/Good/Good,Float ArtSub,Warm Water,124,101/103/96,,IA,912,IA-912,Boyer River,,Missouri Valley,Wadeable,Ambient Monthly WQ,1502,06-BOY-1502,47m,Harrison,Missouri,928,Warm Water,huc102300070605,4606260,262768,41.57283,-95.84541,N/A,FALSE,Survey Site
2162,7/23/2018,TRUE,TRUE,56,Good,3,Good/Good/Good,Hess,Warm Water,215,92/101/106,,IA,231,IA-231,Tetes Des Morts Creek,,St Donatus (original bio site),Wadeable,319 Program Projects,121,01-TRK-121,52b,Jackson,Mississippi,39.572,Warm Water,huc070600050204,4692475,703026,42.35804,-90.53471,N/A,FALSE,Survey Site
100,9/6/2000,TRUE,TRUE,55,Fair,4,Unspecified/Unspecified/Unspecified,ArtSub,Warm Water,75,103/120/98,,IA,30,IA-30,Winnebago River,,Lande Access-Lake Mills,Wadeable,Upper Winnebago Watershed Study,831,02-WIN-831,47b,Winnebago,Mississippi,112.49,Warm Water,huc070802030104,4809165,451759,43.43382,-93.59606,No,TRUE,Reference Site
427,12/1/1999,TRUE,TRUE,55,Fair,4,Unspecified/Unspecified/Unspecified,ArtSub,Warm Water,213,101/91/106,,IA,209,IA-209,West Fork Cedar River,,Lake Considine Co Park,Wadeable,,802,02-WFC-802,47c,Butler,Mississippi,555.938,Warm Water,huc070802040605,4729010,507169,42.71355,-92.91245,No,TRUE,Reference Site
720,10/7/2004,TRUE,TRUE,55,Fair,4,Good/Good/Good,ArtSub,Warm Water,208,80/97/103,,IA,413,IA-413,Brophy Creek,REMAP #108,McCausland,Wadeable,REMAP,358,01-WPS-358,47f,Clinton,Mississippi,88.454,Warm Water,huc070801030502,4627666,712677,41.77235,-90.44118,N/A,FALSE,Survey Site
411,9/20/1999,TRUE,TRUE,55,Fair,4,Unspecified/Unspecified/Unspecified,ArtSub,Warm Water,87,110/120/115,,IA,200,IA-200,Walnut Creek,,Holiday Lake,Wadeable,319 Program Projects,709,02-IOW-709,47f,Poweshiek,Mississippi,34.931,Warm Water,huc070802080602,4630678,545273,41.82669,-92.45481,N/A,FALSE,Survey Site
981,9/4/2007,TRUE,TRUE,55,Fair,4,Good/Good/Good,ArtSub,Warm Water,52,111/132/162,,IA,684,IA-684,Rock River,US1,Rock Rapids,Wadeable,,1537,06-BSR-1537,47a,Lyon,Missouri,776.982,Warm Water,huc101702040703,4815394,243644,43.44755,-96.16815,N/A,TRUE,Survey Site
77,7/27/1995,TRUE,TRUE,55,Fair,4,Unspecified/Unspecified/Unspecified,Hess,Warm Water,112,119/106/101,,IA,22,IA-22,Lytle Creek,,Zwingle,Wadeable,,95,01-NMQ-95,47f,Dubuque,Mississippi,57.258,Warm Water,huc070600060705,4687756,684182,42.32027,-90.76486,N/A,FALSE,Reference Site
24,9/7/2000,TRUE,TRUE,55,Fair,4,Unspecified/Unspecified/Unspecified,ArtSub,Warm Water,127,103/100/98,,IA,5,IA-5,Old Mans Creek,,Williamstown,Wadeable,,686,02-IOW-686,47f,Johnson,Mississippi,137.824,Warm Water,huc070802090205,4606634,607549,41.60417,-91.70935,N/A,FALSE,Candidate Reference Site
1231,9/12/2011,TRUE,TRUE,55,Fair,4,Poor/Poor,ArtSub,Warm Water,77,104/92,,IA,888,IA-888,Swisher Creek,,Swisher,Headwater,Headwater Reference Study,6524,02-IOW-6524,47f,Johnson,Mississippi,3.489,Warm Water,huc070802081006,4630621,609836,41.81985,-91.67749,N/A,TRUE,Survey Site
309,9/18/1998,TRUE,TRUE,55,Fair,4,Unspecified/Unspecified/Unspecified,ArtSub,Warm Water,101,100/99/98,,IA,140,IA-140,Mud Creek,,Baxter,Headwater,Headwater Reference Study,946,03-SSK-946,47f,Jasper,Mississippi,8.49,Warm Water,huc070801050702,4633080,479950,41.84936,-93.24152,N/A,FALSE,Reference Site
947,10/4/2007,TRUE,TRUE,55,Fair,4,Fair/Fair/Fair,Surb,Warm Water,201,115/110/118,,IA,653,IA-653,Drainage Ditch 81,Mixed HWCRS,Nevada,Headwater,Headwater Reference Study,6298,03-SSK-6298,47b,Story,Mississippi,10.66,Warm Water,huc070801050602,4656908,468767,42.06361,-93.3775,No,FALSE,Candidate Reference Site
210,10/8/1996,TRUE,TRUE,55,Fair,4,Unspecified/Unspecified/Unspecified,Hess,Warm Water,167,99/101/100,,IA,79,IA-79,Soap Creek,,Eldon SWMA - Eldon,Wadeable,,1032,04-LDM-1032,40a,Davis,Mississippi,243.59,Warm Water,huc071000090607,4527283,561662,40.89431,-92.26798,N/A,FALSE,Reference Site
532,10/15/1999,TRUE,TRUE,55,Fair,4,Unspecified/Unspecified/Unspecified,ArtSub,Warm Water,45,25/33/86,,IA,281,IA-281,North River,,Norwalk - USGS Gauge,Wadeable,Ambient Monthly WQ,1097,04-LDM-1097,47f,Warren,Mississippi,349.328,Warm Water,huc071000080405,4589789,445294,41.45782,-93.65502,N/A,FALSE,Survey Site
530,9/26/2002,TRUE,TRUE,55,Fair,4,Unspecified/Unspecified/Unspecified,ArtSub,Warm Water,64,112/108/103,,IA,280,IA-280,West Fork Cedar River,,Finchford,Wadeable,Ambient Monthly WQ,801,02-WFC-801,47c,Black Hawk,Mississippi,850.32,Warm Water,huc070802040607,4719714,537415,42.62896,-92.5437,Undetermined,FALSE,Survey Site
1079,9/7/2010,TRUE,TRUE,55,Fair,4,Good/Good/Good,Hess,Warm Water,184,116/101/106,,IA,250,IA-250,Prairie Creek,,Maquoketa,Wadeable,319 Program Projects,32,01-MAQ-32,47f,Jackson,Mississippi,51.618,Warm Water,huc070600061003,4659736,695244,42.06543,-90.64013,N/A,FALSE,Survey Site
785,7/12/2005,TRUE,TRUE,55,Fair,4,Good/Unspecified/Good,ArtSub,Warm Water,128,109/89/105,,IA,497,IA-497,Potato Creek,REMAP #172,Persia,Headwater,REMAP/Headwater Reference Study,1942,06-WED-1942,47e,Harrison,Missouri,9.532,Warm Water,huc102300060302,4603341,274805,41.55004,-95.7001,N/A,FALSE,Survey Site
1043,10/4/2010,TRUE,TRUE,55,Fair,4,Good/Good/Good,ArtSub,Warm Water,137,98/109/100,,IA,757,IA-757,Fox River,ID#2,West Grove,Wadeable,SHL Fee for Service,995,04-FOX-995,40a,Davis,Mississippi,63.88,Warm Water,huc071100010203,4512558,539397,40.76304,-92.53322,N/A,FALSE,Survey Site
451,9/20/2001,TRUE,TRUE,55,Fair,4,Unspecified/Unspecified/Unspecified,ArtSub,Warm Water,78,125/119/119,,IA,222,IA-222,North Raccoon River,,Sac City,Wadeable,Ambient Monthly WQ,1132,04-RAC-1132,47b,Sac,Mississippi,709.218,Warm Water,huc071000060801,4689439,336394,42.34001,-94.98606,No,TRUE,Survey Site
1027,9/18/2009,TRUE,TRUE,55,Fair,4,Good/Good/Good,Hess,Warm Water,165,106/104/104,,IA,51,IA-51,Mosquito Creek,,Panora,Wadeable,,1200,04-RAC-1200,47b,Dallas,Mississippi,77.11,Warm Water,huc071000070502,4616027,395080,41.6891,-94.26075,No,FALSE,Reference Site
749,8/24/2004,TRUE,TRUE,55,Fair,4,Fair/Fair/Fair,ArtSub,Warm Water,116,102/107/126,,IA,439,IA-439,Floyd River,REMAP #122,Le Mars,Wadeable,REMAP,1553,06-FLO-1553,47a,Plymouth,Missouri,323.309,Warm Water,huc102300020307,4745093,241252,42.81466,-96.16487,N/A,FALSE,Survey Site
1054,9/7/2010,TRUE,TRUE,55,Fair,4,Good/Good/Good,Hess,Warm Water,227,99/99/97,,IA,231,IA-231,Tetes Des Morts Creek,,St Donatus (original bio site),Wadeable,319 Program Projects,121,01-TRK-121,52b,Jackson,Mississippi,39.572,Warm Water,huc070600050204,4692475,703026,42.35804,-90.53471,N/A,FALSE,Survey Site
1176,9/8/2011,TRUE,TRUE,55,Fair,4,Good/Good/Good,Hess,Warm Water,204,133/110/106,,IA,285,IA-285,Cedar River,,Carrville/Charles City,Non-wadeable,Ambient Monthly WQ/2011 Nutrient (WW),477,02-CED-477,47c,Floyd,Mississippi,1094.64,Warm Water,huc070802011005,4761540,532395,43.00584,-92.60251,Undetermined,FALSE,Survey Site
599,9/11/2002,TRUE,TRUE,55,Fair,4,Good/Good/Good,Hess,Warm Water,266,93/98/118,,IA,311,IA-311,Battle Creek,REMAP #15,Battle Creek,Wadeable,REMAP,1591,06-LSR-1591,47e,Ida,Missouri,51.976,Warm Water,huc102300050301,4689363,286719,42.3273,-95.58853,N/A,FALSE,Survey Site
1478,8/21/2013,TRUE,TRUE,55,Fair,4,Good/Good/Good,Float ArtSub,Warm Water,155,109/113/106,,IA,938,IA-938,Little Sioux River,,Larrabee,Non-wadeable,Ambient Monthly WQ,1570,06-LSR-1570,47a,Cherokee,Missouri,1848,Warm Water,huc102300031302,4747738,298746,42.85574,-95.4633,N/A,FALSE,Survey Site
1318,10/3/2012,TRUE,TRUE,55,Fair,4,Good/Good/Good,ArtSub,Warm Water,153,130/103/105,,IA,845,IA-845,Little Sioux River,,Smithland,Non-wadeable,Ambient Monthly WQ/2011 Nutrient (WW),1565,06-LSR-1565,47m,Woodbury,Missouri,2686.702,Warm Water,huc102300031506,4681774,260236,42.25135,-95.90642,N/A,FALSE,Survey Site
1323,8/16/2012,TRUE,TRUE,55,Fair,4,Good/Good/Good,ArtSub,Warm Water,193,111/119/109,,IA,913,IA-913,Boone River,,Stratford,Wadeable,Ambient Monthly WQ,1252,04-UDM-1252,47b,Hamilton,Mississippi,887,Warm Water,huc071000050705,4687994,426484,42.34074,-93.89245,Undetermined,FALSE,Survey Site
1313,9/4/2012,TRUE,TRUE,55,Fair,4,Good/Good/Good,Hess,Warm Water,320,118/142/110,,IA,847,IA-847,Des Moines River,,Upstream of Fort Dodge,Non-wadeable,2011 Nutrient (WW),1219,04-UDM-1219,47b,Webster,Mississippi,4000.997,Warm Water,huc071000040404,4710848,400111,42.54356,-94.21653,Undetermined,FALSE,Survey Site
1362,7/17/2012,TRUE,TRUE,55,Fair,4,Good/Good/Good,Hess,Warm Water,283,116/105/104,,IA,22,IA-22,Lytle Creek,,Zwingle,Wadeable,,95,01-NMQ-95,47f,Dubuque,Mississippi,57.258,Warm Water,huc070600060705,4687756,684182,42.32027,-90.76486,N/A,FALSE,Reference Site
1688,8/19/2014,TRUE,TRUE,55,Fair,4,Fair/Fair/Fair,Surb,Warm Water,110,112/103/100,,IA,796,IA-796,Unnamed Tributary to Silver Creek,SC3,Shelby,Headwater,Headwater Reference Study,6452,05-NSH-6452,47e,Pottawattamie,Missouri,4.486,Warm Water,huc102400020602,4594645,297561,41.47786,-95.42458,N/A,FALSE,Candidate Reference Site
1662,8/18/2014,TRUE,TRUE,55,Fair,4,Good/Good/Good,ArtSub,Warm Water,132,120/113/106,,IA,743,IA-743,Trinkle Creek,HW115,Kiron,Headwater,Headwater Reference Study,6351,06-BOY-6351,47e,Crawford,Missouri,10.872,Warm Water,huc102300070207,4671813,316120,42.17686,-95.22642,N/A,FALSE,Candidate Reference Site
1707,8/14/2014,TRUE,TRUE,55,Fair,4,Good/Good/Good,Surb,Warm Water,213,111/103/100,,IA,571,IA-571,Silver Creek,SiCr1,Monona,Wadeable,TMDL,192,01-TRK-192,52b,Clayton,Mississippi,26.953,Warm Water,huc070600040401,4759011,627054,42.97315,-91.4419,N/A,FALSE,Survey Site
1724,8/18/2014,TRUE,TRUE,55,Fair,4,Good/Good/Good,Surb,Warm Water,209,19/85/80,,IA,41,IA-41,Buffington Creek,,Columbus City,Headwater,Headwater Reference Study,662,02-IOW-662,47f,Louisa,Mississippi,29.222,Warm Water,huc070802090904,4562750,634226,41.205,-91.39905,N/A,FALSE,Reference Site
1545,9/16/2013,TRUE,TRUE,55,Fair,4,Good/Good/Good,Hess,Warm Water,254,106/100/108,,IA,65,IA-65,Pilot Branch,,Stennett,Headwater,Headwater Reference Study,1424,05-NSH-1424,47e,Montgomery,Missouri,6.51,Warm Water,huc102400030603,4551499,316037,41.09395,-95.19043,N/A,FALSE,Reference Site
1606,9/3/2013,TRUE,TRUE,55,Fair,4,Good/Good/Good,ArtSub,Warm Water,108,105/123/99,,IA,848,IA-848,Cedar River,,Downstream of Waterloo,Non-wadeable,2011 Nutrient (WW),462,02-CED-462,47c,Black Hawk,Mississippi,5234.17,Warm Water,huc070802050906,4696229,564265,42.4157,-92.21891,Undetermined,FALSE,Survey Site
1961,8/4/2016,TRUE,TRUE,55,Fair,4,Good/Good/Good,Surb,Warm Water,130,102/120/108,,IA,652,IA-652,South Minerva Creek,Timber HWCRS,Clemons,Headwater,Headwater Reference Study,6284,02-IOW-6284,47b,Marshall,Mississippi,19.016,Warm Water,huc070802070802,4658501,484587,42.07842,-93.18633,No,TRUE,Candidate Reference Site
