PUBLICATION_DATE,UID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,LAT_DD83,LON_DD83,AG_ECO9_NM,SITETYPE,INDEX_VISIT,FISH_SAMPLING,SAMPLED_FISH,RT_NRSA,MMI_FISH,ALIENNTAX_PT,ALIENNTAX_WS,ALIENNTAX_WS_PT,ALIENPIND_WS,ALIENPIND_WS_PT,BENTINVPTAX_WS,BENTINVPTAX_WS_PT,CARNNTAX_WS,CARNNTAX_WS_PT,CENTPTAX_PT,CYPRNTAX_PT,CYPRPTAX_WS,CYPRPTAX_WS_PT,HERBPTAX_PT,INTLINVPTAX_PT,INTLLOTNTAX_WS,INTLLOTNTAX_WS_PT,INTLLOTPTAX_WS,INTLLOTPTAX_WS_PT,INTLMIGRNTAX_PT,INTLMIGRPIND_PT,INTLMIGRPTAX_PT,INTLPTAX_PT,INVNTAX_PT,INVPIND_WS,INVPIND_WS_PT,INVPTAX_PT,LITHNTAX_PT,LITHNTAX_WS,LITHNTAX_WS_PT,LITHPIND_PT,LITHPIND_WS,LITHPIND_WS_PT,LITHPTAX_PT,LITHPTAX_WS,LITHPTAX_WS_PT,LOTNTAX_WS,LOTNTAX_WS_PT,LOTPIND_WS,LOTPIND_WS_PT,MIGRNTAX_WS,MIGRNTAX_WS_PT,MIGRPTAX_WS,MIGRPTAX_WS_PT,NAT_CARNNTAX_WS,NAT_CARNNTAX_WS_PT,NAT_CATOPIND_PT,NAT_CENTNTAX_WS,NAT_CENTNTAX_WS_PT,NAT_CYPRPIND_PT,NAT_HERBPTAX_PT,NAT_ICTAPIND_WS,NAT_ICTAPIND_WS_PT,NAT_INTLPIND_WS,NAT_INTLPIND_WS_PT,NAT_LITHPIND_WS,NAT_LITHPIND_WS_PT,NAT_MIGRNTAX_PT,NAT_MIGRPTAX_WS,NAT_MIGRPTAX_WS_PT,NAT_NTOLBENTPTAX_PT,NAT_NTOLNTAX_PT,NAT_NTOLNTAX_WS,NAT_NTOLNTAX_WS_PT,NAT_PIND_PT,NAT_PTAX_PT,NAT_RHEOPIND_PT,NAT_TOTLNTAX_WS,NAT_TOTLNTAX_WS_PT,NTOLNTAX_WS,NTOLNTAX_WS_PT,NTOLPTAX_PT,NTOLPTAX_WS,NTOLPTAX_WS_PT,RBCATONTAX_PT,RHEONTAX_PT,RHEOPIND_PT,SALMNTAX_PT,TOLRNTAX_PT,TOLRNTAX_WS,TOLRNTAX_WS_PT,TOLRPTAX_PT 
4/23/2019,1003942,NYRF-0005,1,7/14/2014,NY,44.30054,-75.3443,Northern Appalachians,HAND,Y,,YES-SUFFICIENT,R,25.33,0,,,,,,,,,,,,,,,,,,,,0,,,7.78,,,,,,,,,,,-18.47,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,,,,-15.271,3.91,,,,0,,3.85,3.55,
4/23/2019,1003943,NYRO-1060,1,7/14/2014,NY,44.33427,-75.47149,Northern Appalachians,PROB,Y,,YES-SUFFICIENT,S,19.27,0,,,,,,,,,,,,,,,,,,,,0,,,6.67,,,,,,,,,,,-46.463,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,-14.927,3.97,,,,0,,3.789,3.62,
4/23/2019,1003944,MOLS-1079,1,7/11/2014,MO,36.49841,-90.27924,Coastal Plains,PROB,Y,,YES-50-90% OF REACH,S,40.14,,,,3.074,7.58,,,,,,,,,,,,,,,,,0,,,,,7.79,,,,,-53.02,2.46,,,,,,-24.494,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.009,3.3,,,,,,0,,,,,0.413,6.26,
4/23/2019,1003945,MOR9-0904,1,7/10/2014,MO,37.02754,-90.64282,Southern Appalachians,PROB,Y,,"NO->20 CW SAMPLED,<500 INDIV",S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1003946,OKLS-1203,1,7/14/2014,OK,35.92513,-96.71988,Southern Plains,PROB,Y,,YES-SUFFICIENT,S,48.72,,,,,,,,,,,,-12.818,9.5,0,,,,,,,,,,,,,,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.31,9.69,,2.86,,,8.59,,,,,,,,,,,,0,,6.67,,,
4/23/2019,1003947,ORS9-0940,1,7/14/2014,OR,43.1678,-123.6913,Western Mountains,PROB,Y,,YES-SUFFICIENT,S,86.51,,,,,,,,,,,,,,,,,,-3.042,6.91,,,,,,,,,,,,,,,10,,,,,,,,,,,,,10,,,,10,,,,,,,,14.641,7.75,,,,,10,,,-0.154,4.55,,,,,,,,,,10,,,
4/23/2019,1003948,SCLS-1033,1,7/14/2014,SC,33.89573,-82.01938,Southern Appalachians,PROB,Y,,YES-SUFFICIENT,S,56.1,,,,,,,,,,,,,,,,,,,,,,,,,7.077,6.83,,,,,,,,,,,,,,,,,,,,,,0.596,5.87,,,,,,,11.462,8,10,,,1.58,,,,,5.24,,,,,,0.22,,,,,,,,,,7.14
4/23/2019,1003949,ALR9-0906,1,7/13/2014,AL,31.68739652,-88.05213311,Coastal Plains,PROB,Y,,YES-SUFFICIENT,S,57.07,,,,-0.257,9.84,,,,,,,,,,,,,,,,,0,,,,,7.42,,,,,-27.581,4.67,,,,,,-4.319,6.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.603,5.24,,,,,,3.33,,,,,-1.995,8.51,
4/23/2019,1003950,MERO-1027,1,7/13/2014,ME,47.28617,-68.11975,Northern Appalachians,PROB,Y,,YES-SUFFICIENT,S,47.18,0,,,,,,,,,,,,,,,,,,,,1.12,,,8.89,,,,,,,,,,,-17.747,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56,,,,,,18.619,9.38,,,,0,,-2.245,10,
4/23/2019,1003951,IDRF-0103,1,7/11/2014,ID,43.31667,-114.1534,Xeric,HAND,Y,NO_PERMIT,NOT FISHED,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1003952,IDRF-0104,1,7/13/2014,ID,44.34614,-113.3619,Western Mountains,HAND,Y,EQUIPMENT_FAILURE,NOT FISHED,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1003953,IDRF-0105,1,7/12/2014,ID,43.60439,-114.921,Western Mountains,HAND,Y,,"NO->20 CW SAMPLED,<500 INDIV",R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1003954,MTR9-0902,1,7/15/2014,MT,48.07747,-114.0187,Western Mountains,PROB,Y,NO_PERMIT,NOT FISHED,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1003955,NYSS-1258,1,7/15/2014,NY,43.03249,-74.65623,Northern Appalachians,PROB,Y,,YES-SUFFICIENT,S,69.4,7.5,,,,,,,,,,,,,,,,,,,,0,,,8.89,,,,,,,,,,,22.188,9.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.38,,,,,,-0.092,6.36,,,,5,,-0.389,8.56,
4/23/2019,1003956,IDRO-1040,1,7/12/2014,ID,43.57673,-114.3437,Xeric,PROB,Y,,YES-SUFFICIENT,S,85.61,,,,,,24.255,10,,,10,,,,,,,,,,,,,,,,,,,-3.048,4.02,,,,,,,,,,,,,70.612,10,,,,,,,,,,,,,,,,,,,,,9.47,,,,,,,5,,,,,10,,,-0.153,10,
4/23/2019,1003957,INR9-0901,1,7/15/2014,IN,38.64279,-87.61438,Temperate Plains,PROB,Y,,YES-SUFFICIENT,T,19.04,,2.312,0,,,,,1.121,8.14,,,,,,,,,,,0,,,1.25,,,,,,,,0.17,,,,,,,,,,,,,,,,,,,,,11.142,3.17,,,,,,,,,,-10.543,0,,,,,,,,,,,,2.5,,,,,,
4/23/2019,1003958,TXSS-1232,1,7/15/2014,TX,32.6441,-96.73725,Southern Plains,PROB,Y,,YES-SUFFICIENT,S,36.91,,,,,,,,,,,,-38.957,10,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.224,9.53,,0,,,0,,,,,,,,,,,,0,,10,,,
4/23/2019,1003959,NDLS-1079,1,7/15/2014,ND,46.60633,-100.2571,Northern Plains,PROB,Y,,SEINING ONLY,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1003960,UTR9-0906,2,7/14/2014,UT,38.3528,-109.7535,Xeric,PROB,N,,YES-SUFFICIENT,T,49.06,,,,,,-42.433,0.88,,,10,,,,,,,,,,,,,,,,,,,-1.337,6.2,,,,,,,,,,,,,22.766,8.5,,,,,,,,,,,,,,,,,,,,,3.82,,,,,,,4.54,,,,,3.27,,,3.689,2.04,
4/23/2019,1003961,ILRO-1024,1,7/15/2014,IL,42.46858,-89.76524,Temperate Plains,PROB,Y,,YES-SUFFICIENT,T,39.55,,0.532,6.46,,,,,-1.458,3.84,,,,,,,,,,,10,,,0,,,,,,,,0.73,,,,,,,,,,,,,,,,,,,,,2.529,7.67,,,,,,,,,,-5.226,2.94,,,,,,,,,,,,0,,,,,,
4/23/2019,1003962,CALS-1106,1,7/15/2014,CA,41.93373,-124.1084,Western Mountains,PROB,Y,,YES-SUFFICIENT,R,88.47,,,,,,,,,,,,,,,,,,25.647,9.78,,,,,,,,,,,,,,,6.67,,,,,,,,,,,,,10,,,,10,,,,,,,,10.043,7.35,,,,,10,,,1.375,6.98,,,,,,,,,,10,,,
4/23/2019,1003963,MERO-1026,1,7/14/2014,ME,47.20866,-68.82282,Northern Appalachians,PROB,Y,,YES-SUFFICIENT,S,56.66,5,,,,,,,,,,,,,,,,,,,,1.02,,,7.78,,,,,,,,,,,13.503,8.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.61,,,,,,17.374,9.18,,,,0,,-2.022,10,
4/23/2019,1003964,MTSS-1294,1,7/15/2014,MT,48.15279,-109.8484,Northern Plains,PROB,Y,NO_FISH,YES-50-90% OF REACH,R,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1003965,NELS-1079,1,7/15/2014,NE,42.12492,-98.08295,Southern Plains,PROB,Y,,YES-SUFFICIENT,T,41.06,,,,,,,,,,,,-28.185,10,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.384,9.71,,0,,,3.14,,,,,,,,,,,,0,,10,,,
4/23/2019,1003966,WAR9-0905,1,7/15/2014,WA,47.72892,-121.4276,Western Mountains,PROB,Y,,YES-SUFFICIENT,R,89.3,,,,,,,,,,,,,,,,,,31.703,10,,,,,,,,,,,,,,,7.33,,,,,,,,,,,,,10,,,,10,,,,,,,,13.572,7.66,,,,,10,,,1.04,6.45,,,,,,,,,,10,,,
4/23/2019,1003967,WVS9-0923,1,7/15/2014,WV,38.20966,-80.04873,Southern Appalachians,PROB,Y,,YES-SUFFICIENT,S,61.71,,,,,,,,,,,,,,,,,,,,,,,,,-9.671,5.13,,,,,,,,,,,,,,,,,,,,,,-0.877,8.72,,,,,,,6.022,7.36,10,,,6.92,,,,,0,,,,,,5.33,,,,,,,,,,5.91
4/23/2019,1003968,NYSS-1239,1,7/16/2014,NY,43.30763,-73.63245,Northern Appalachians,PROB,Y,,YES-SUFFICIENT,T,26.11,10,,,,,,,,,,,,,,,,,,,,0,,,5.56,,,,,,,,,,,-69.161,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,,,,,,-32.117,1.2,,,,0,,3.874,3.52,
4/23/2019,1003969,SDR9-0905,1,7/15/2014,SD,44.04386,-101.4511,Northern Plains,PROB,Y,,YES-SUFFICIENT,S,25.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.385,1.58,,,,-1.908,3.34,,,-0.798,3.18,,,-1.803,0.71,,,,2.96,,,,-9.88,3.11,,,,,,,,,,,,,,,,,,-15.484,5.32,,,,,,,,
4/23/2019,1003970,SCRM-1002,1,7/15/2014,SC,34.32988,-80.69511,Southern Appalachians,PROB,Y,,YES-SUFFICIENT,S,37.48,,,,,,,,,,,,,,,,,,,,,,,,,-45.092,1.54,,,,,,,,,,,,,,,,,,,,,,-1.158,9.27,,,,,,,-15.936,4.78,7.5,,,3.46,,,,,0,,,,,,0.03,,,,,,,,,,3.4
4/23/2019,1003971,SCSS-1057,1,7/16/2014,SC,34.66773,-82.10745,Southern Appalachians,PROB,Y,,YES-SUFFICIENT,T,64.36,,,,,,,,,,,,,,,,,,,,,,,,,-26.345,3.44,,,,,,,,,,,,,,,,,,,,,,-0.004,7.03,,,,,,,14.896,8.41,10,,,7.5,,,,,0,,,,,,5.11,,,,,,,,,,10
4/23/2019,1003972,INR9-0902,1,7/16/2014,IN,38.83491,-86.52326,Southern Appalachians,PROB,Y,,YES-SUFFICIENT,T,26.75,,,,,,,,,,,,,,,,,,,,,,,,,-48.759,1.17,,,,,,,,,,,,,,,,,,,,,,-0.105,7.23,,,,,,,-38.798,2.09,7.5,,,2.14,,,,,0,,,,,,0.74,,,,,,,,,,0.53
4/23/2019,1003973,NELS-1082,1,7/16/2014,NE,41.46241,-97.68192,Southern Plains,PROB,Y,,YES-SUFFICIENT,T,25.44,,,,,,,,,,,,29.366,4.19,0,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.407,3.68,,1.43,,,0,,,,,,,,,,,,0.22,,5.83,,,
4/23/2019,1003974,GARM-1001,1,7/15/2014,GA,32.61633,-83.54926,Coastal Plains,PROB,Y,,YES-SUFFICIENT,S,37.91,,,,34.465,0,,,,,,,,,,,,,,,,,0,,,,,5.57,,,,,1.753,7.22,,,,,,-21.949,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.107,4.57,,,,,,3.33,,,,,2.104,4.68,
4/23/2019,1003975,MTR9-0911,1,7/16/2014,MT,47.90948,-113.8707,Western Mountains,PROB,Y,NO_PERMIT,NOT FISHED,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1003976,ORS9-0931,1,7/15/2014,OR,43.09695,-122.4115,Western Mountains,PROB,Y,,YES-SUFFICIENT,S,86.55,,,,,,,,,,,,,,,,,,-2.608,6.95,,,,,,,,,,,,,,,10,,,,,,,,,,,,,10,,,,10,,,,,,,,14.95,7.78,,,,,10,,,-0.176,4.51,,,,,,,,,,10,,,
4/23/2019,1003977,ORS9-0936,1,7/16/2014,OR,43.10118,-122.8297,Western Mountains,PROB,Y,,YES-SUFFICIENT,S,87.69,,,,,,,,,,,,,,,,,,8.738,8.09,,,,,,,,,,,,,,,10,,,,,,,,,,,,,10,,,,10,,,,,,,,23.018,8.48,,,,,10,,,-0.758,3.58,,,,,,,,,,10,,,
4/23/2019,1003978,SDLS-1118,1,7/16/2014,SD,44.56442,-103.5312,Northern Plains,PROB,Y,,YES-SUFFICIENT,S,38.45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.275,9,,,,1,6.43,,,-0.368,4.41,,,-0.796,3.2,,,,0.66,,,,-33.512,0.85,,,,,,,,,,,,,,,,,,-6.949,6.21,,,,,,,,
4/23/2019,1003979,TXSS-1224,1,7/16/2014,TX,33.01654,-96.81408,Southern Plains,PROB,Y,,YES-SUFFICIENT,S,60.94,,,,,,,,,,,,-5.952,8.64,3.08,,,,,,,,,,,,,,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.336,9.7,,4.29,,,9.9,,,,,,,,,,,,6.47,,5,,,
4/23/2019,1003980,WYRM-1004,1,7/16/2014,WY,42.24723,-104.6466,Southern Plains,PROB,Y,,YES-SUFFICIENT,S,56.02,,,,,,,,,,,,42.272,2.56,0,,,,,,,,,,,,,,8.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.149,0,,5.71,,,9.1,,,,,,,,,,,,9.12,,10,,,
4/23/2019,1003981,ILRO-1019,1,7/15/2014,IL,42.31862,-90.23431,Upper Midwest,PROB,Y,SITE_CONDITIONS,NOT FISHED,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1003982,LARF-0001,1,7/15/2014,LA,30.66863,-90.31549,Coastal Plains,HAND,Y,,YES-50-90% OF REACH,S,57.42,,,,3.219,7.49,,,,,,,,,,,,,,,,,0,,,,,7.9,,,,,5.497,7.54,,,,,,-19.884,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.258,6.27,,,,,,3.33,,,,,-1.723,8.25,
4/23/2019,1003983,MES9-0910,1,7/15/2014,ME,46.97556,-69.37838,Northern Appalachians,PROB,Y,,YES-SUFFICIENT,S,69.41,10,,,,,,,,,,,,,,,,,,,,0,,,8.89,,,,,,,,,,,-33.562,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,21.482,9.84,,,,5,,-0.775,9.01,
4/23/2019,1003984,PAR9-0901,2,7/16/2014,PA,41.41992,-78.74775,Northern Appalachians,PROB,N,,YES-SUFFICIENT,S,35.15,0,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,-21.951,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77,,,,,,2.213,6.73,,,,10,,3.164,4.36,
4/23/2019,1003985,MSS9-0914,1,7/16/2014,MS,31.00027,-91.0395,Coastal Plains,PROB,Y,,YES-50-90% OF REACH,S,59.5,,,,3.741,7.13,,,,,,,,,,,,,,,,,0,,,,,7.79,,,,,-0.846,6.99,,,,,,-9.446,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.104,10,,,,,,3.33,,,,,0.474,6.2,
4/23/2019,1003986,UTS9-0932,1,7/16/2014,UT,41.79318,-113.837,Xeric,PROB,Y,,"YES-<50% OF REACH,>=25 INDIV",T,65.12,,,,,,-11.136,5.22,,,10,,,,,,,,,,,,,,,,,,,-1.044,6.57,,,,,,,,,,,,,-59.126,0.55,,,,,,,,,,,,,,,,,,,,,10,,,,,,,10,,,,,0,,,-0.016,9.76,
4/23/2019,1003987,NYRF-0002,1,7/17/2014,NY,42.50124,-74.43872,Northern Appalachians,HAND,Y,,YES-SUFFICIENT,R,88.99,7.5,,,,,,,,,,,,,,,,,,,,10,,,8.89,,,,,,,,,,,20.009,9.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,3.61,6.96,,,,10,,-0.156,8.28,
4/23/2019,1003988,DES9-0905,1,7/16/2014,DE,38.5426,-75.5231,Coastal Plains,PROB,Y,SITE_CONDITIONS,NOT FISHED,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1003989,MTLS-1145,1,7/17/2014,MT,46.87538,-113.9796,Western Mountains,PROB,Y,,YES-SUFFICIENT,S,61.14,,,,,,,,,,,,,,,,,,-27.698,4.44,,,,,,,,,,,,,,,10,,,,,,,,,,,,,10,,,,10,,,,,,,,-55.481,1.64,,,,,1.71,,,-2.308,1.12,,,,,,,,,,10,,,
4/23/2019,1003990,GAR9-0911,1,7/16/2014,GA,33.17346,-83.8238,Southern Appalachians,PROB,Y,,YES-SUFFICIENT,S,42.15,,,,,,,,,,,,,,,,,,,,,,,,,12.676,7.39,,,,,,,,,,,,,,,,,,,,,,0.211,6.61,,,,,,,-19.027,4.41,7.5,,,2.31,,,,,0,,,,,,0,,,,,,,,,,5.5
4/23/2019,1003991,INRO-1026,1,7/17/2014,IN,39.26175,-86.79816,Southern Appalachians,PROB,Y,,YES-SUFFICIENT,T,23.9,,,,,,,,,,,,,,,,,,,,,,,,,-66.452,0,,,,,,,,,,,,,,,,,,,,,,-0.004,7.03,,,,,,,-34.215,2.63,5,,,1.87,,,,,0,,,,,,1.07,,,,,,,,,,1.52
4/23/2019,1003992,ILSS-1120,1,7/17/2014,IL,42.26657,-90.30543,Upper Midwest,PROB,Y,,YES-SUFFICIENT,T,40.66,,,,,,,,,,,2.22,,,,0,-1.422,3.46,,,,,0,,,,,,,,,8.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,-1.629,4.56,,,,,,,,,1.738,4.08,
4/23/2019,1003993,NVLS-1074,1,7/16/2014,NV,41.58071,-115.3591,Xeric,PROB,Y,,YES-SUFFICIENT,S,70.45,,,,,,23.873,10,,,10,,,,,,,,,,,,,,,,,,,1.271,9.52,,,,,,,,,,,,,-28.968,3.48,,,,,,,,,,,,,,,,,,,,,1.83,,,,,,,8,,,,,3.67,,,-0.063,9.86,
4/23/2019,1003994,NDLS-1064,1,7/17/2014,ND,46.78429,-102.6111,Northern Plains,PROB,Y,,YES-SUFFICIENT,R,42.98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.765,6.31,,,,1.37,6.83,,,-0.51,4.01,,,-0.129,4.84,,,,6.14,,,,-25.707,1.59,,,,,,,,,,,,,,,,,,-21.762,4.66,,,,,,,,
4/23/2019,1003998,MDLS-1039,1,7/17/2014,MD,39.40693,-79.4119,Southern Appalachians,PROB,Y,,YES-SUFFICIENT,S,41.59,,,,,,,,,,,,,,,,,,,,,,,,,-42.717,1.78,,,,,,,,,,,,,,,,,,,,,,1.481,4.15,,,,,,,5.856,7.34,7.5,,,2.73,,,,,2.31,,,,,,3.23,,,,,,,,,,4.23
4/23/2019,1003999,MER9-0902,1,7/16/2014,ME,47.15428,-68.94424,Northern Appalachians,PROB,Y,,YES-SUFFICIENT,R,47.53,2.5,,,,,,,,,,,,,,,,,,,,1.7,,,5.56,,,,,,,,,,,4.584,7.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,,,,,,14.248,8.67,,,,0,,-0.96,9.23,
4/23/2019,1004000,MSLS-1037,1,7/17/2014,MS,31.58623,-90.81035,Coastal Plains,PROB,Y,,YES-SUFFICIENT,R,79.5,,,,-0.067,9.71,,,,,,,,,,,,,,,,,0,,,,,8.15,,,,,19.465,8.75,,,,,,21.203,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.456,10,,,,,,10,,,,,-1.335,7.89,
4/23/2019,1004001,WIR9-0914,1,7/16/2014,WI,43.56469,-89.65428,Upper Midwest,PROB,Y,,YES-SUFFICIENT,S,24.59,,,,,,,,,,,2.22,,,,0,-2.942,0.64,,,,,4.17,,,,,,,,,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.11,,,,-7.603,0.53,,,,,,,,,2.029,3.77,
4/23/2019,1004002,WIRM-1004,1,7/17/2014,WI,43.56689,-89.69697,Upper Midwest,PROB,Y,,YES-SUFFICIENT,S,25.12,,,,,,,,,,,3.33,,,,1.43,-1.942,2.49,,,,,3.57,,,,,,,,,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,-4.601,2.55,,,,,,,,,3.03,2.7,
4/23/2019,1004003,WYR9-0908,1,7/17/2014,WY,44.69584,-106.3383,Northern Plains,PROB,Y,,YES-SUFFICIENT,R,55.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.482,6,,,,1.195,6.64,,,3.225,10,,,-0.749,3.31,,,,9.15,,,,-11.153,2.99,,,,,,,,,,,,,,,,,,-4.873,6.43,,,,,,,,
4/23/2019,1004004,WYS9-0937,1,7/17/2014,WY,44.03177,-106.6561,Northern Plains,PROB,Y,,YES-SUFFICIENT,S,32.75,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.891,1.35,,,,-2.204,3.02,,,-0.414,4.28,,,-0.904,2.93,,,,6.09,,,,-30.987,1.09,,,,,,,,,,,,,,,,,,-42.908,2.44,,,,,,,,
4/23/2019,1004005,WVR9-0904,2,7/17/2014,WV,38.58809,-80.89452,Southern Appalachians,PROB,N,,"NO->20 CW SAMPLED,<500 INDIV",R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1004006,WVRO-1007,1,7/16/2014,WV,37.78563,-80.9076,Southern Appalachians,PROB,Y,,"NO->20 CW SAMPLED,<500 INDIV",S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1004007,MTLS-1142,1,7/17/2014,MT,45.93953,-110.5225,Northern Plains,PROB,Y,,YES-SUFFICIENT,T,62.66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.236,0.47,,,,-0.229,5.13,,,1.806,10,,,0.611,6.67,,,,10,,,,56.945,9.5,,,,,,,,,,,,,,,,,,13.531,8.36,,,,,,,,
4/23/2019,1004008,SCS9-0923,1,7/17/2014,SC,34.82653,-80.81527,Southern Appalachians,PROB,Y,,YES-SUFFICIENT,T,44.98,,,,,,,,,,,,,,,,,,,,,,,,,-9.42,5.15,,,,,,,,,,,,,,,,,,,,,,1.472,4.17,,,,,,,-28.497,3.3,10,,,0.79,,,,,5.24,,,,,,1.62,,,,,,,,,,5.71
4/23/2019,1004009,WAR9-0907,1,7/16/2014,WA,47.84358,-121.6946,Western Mountains,PROB,Y,,"NO->20 CW SAMPLED,<500 INDIV",S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2019,1004010,NYR9-0905,1,7/18/2014,NY,43.24866,-73.74077,Northern Appalachians,PROB,Y,,YES-SUFFICIENT,R,22.46,0,,,,,,,,,,,,,,,,,,,,0,,,3.33,,,,,,,,,,,-41.948,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,-1.664,6.11,,,,0,,1.204,6.67,
4/23/2019,1004011,ILSS-1124,1,7/18/2014,IL,42.3148,-89.98587,Upper Midwest,PROB,Y,,YES-SUFFICIENT,S,54.7,,,,,,,,,,,4.44,,,,3.75,0.489,7,,,,,0,,,,,,,,,7.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,0.98,6.32,,,,,,,,,1.499,4.34,
4/23/2019,1004012,WYLS-1102,1,7/18/2014,WY,44.34619,-106.7024,Northern Plains,PROB,Y,,YES-SUFFICIENT,S,41.89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.073,9.74,,,,-0.327,5.02,,,0.559,7.07,,,-0.969,2.77,,,,0.21,,,,-29.463,1.23,,,,,,,,,,,,,,,,,,5.054,7.47,,,,,,,,
4/23/2019,1004013,WYLS-1097,1,7/18/2014,WY,44.08912,-106.6737,Northern Plains,PROB,Y,,YES-SUFFICIENT,S,52.7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.762,7.26,,,,0.47,5.87,,,-0.487,4.07,,,-0.076,4.97,,,,5.46,,,,-26.946,1.48,,,,,,,,,,,,,,,,,,10.518,8.05,,,,,,,,
