UID,SITE_ID,DATE_COL,VISIT_NO,SITESAMP,UNIQUE_ID,DSGN_CYCLE,AG_ECO3,AG_ECO9,EPA_REG,EVAL_CAT,FED_NONFED,FS_EW,HUC2_NM,LAT_DD83,LON_DD83,MAJ_BAS_NM,MIS_BAS_NM,MISS_BASIN,OWN_NARS,PSTL_CODE,STRAH_CAT,URBN_NRS18,USFS,WGT_TP,XCOORD,YCOORD,ACID_COND,ANC_COND,BEDSED_COND,BENT_MMI_COND,CYLSPER_DETECT,CYLSPER_EPA_COND,ENT_1X_STV_COND,FISH_MMI_COND,HG_COND,INSTRMCVR_COND,MICX_DETECT,MICX_EPA_COND,NTL_COND,OE_COND,PTL_COND,RIPDIST_COND,RIPVEG_COND,SAL_COND,SALINITY_CLASS,YEAR,PUBLICATION_DATE
2013400,NRS18_PA_10042,8/28/2018,1,Y,NRS_PA-10123,2018-19,EHIGH,NAP,Region_03,Target_Sampled,Federal,Not_USFS,Ohio Region,41.89076505,-79.99304337,Ohio-Tennessee Region,Ohio-Tennessee Region,Mississippi_Basin,Non Federal,PA,RiversOther,Non-Urban,Not_Forest_Service,67.12019509,1312663.103,602717.6415,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Not Assessed,Good,Not Detected,At or Below Benchmark,Poor,O/E>=0.9,Poor,Moderate,Fair,Good,Freshwater,2018,1/31/2022
2013401,NRS18_PA_10014,8/29/2018,1,Y,NRS_PA-10052,2018-19,EHIGH,NAP,Region_03,Target_Sampled,Federal,Not_USFS,Ohio Region,41.02419317,-80.16322399,Ohio-Tennessee Region,Ohio-Tennessee Region,Mississippi_Basin,Non Federal,PA,RiversOther,Non-Urban,Not_Forest_Service,67.12019509,1314926,504730.6,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Not Assessed,Good,Not Detected,At or Below Benchmark,Poor,O/E>=0.9,Poor,Low,Fair,Fair,Freshwater,2018,1/31/2022
2013405,NRS18_NE_10013,8/30/2018,1,Y,NRS_NE-10107,2018-19,PLNLOW,TPL,Region_07,Target_Sampled,Federal,Not_USFS,Lower Missouri Region,40.19518101,-96.22861468,Missouri Region,Lower Missouri Region,Mississippi_Basin,Non Federal,NE,LargeStreams,Non-Urban,Not_Forest_Service,446.1471598,-19293.35,302082.8,Good,None,Good,Fair,Not Detected,At or Below Benchmark,At or Below Benchmark,Fair,Not Assessed,Good,Detected,At or Below Benchmark,Poor,O/E<0.8,Poor,Moderate,Good,Good,Freshwater,2018,1/31/2022
2013407,NRS18_ID_10080,8/30/2018,1,Y,NRS_ID-10284,2018-19,WMTNS,WMT,Region_10,Target_Sampled,Federal,Not_USFS,Pacific Northwest Region,46.07413004,-116.9562342,Pacific Northwest Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,ID,RiversMajor,Non-Urban,Not_Forest_Service,137.1149283,-1610710,1136617,Good,None,Good,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Not Assessed,Fair,Detected,At or Below Benchmark,Poor,O/E<0.8,Poor,Moderate,Fair,Good,Freshwater,2018,1/31/2022
2013408,NRS18_PA_10039,8/30/2018,1,Y,NRS_PA-10120,2018-19,EHIGH,SAP,Region_03,Target_Sampled,Federal,Not_USFS,Ohio Region,39.92537688,-80.50520104,Ohio-Tennessee Region,Ohio-Tennessee Region,Mississippi_Basin,Non Federal,PA,LargeStreams,Non-Urban,Not_Forest_Service,903.0656309,1306766.089,378598.1248,Good,None,Good,Fair,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,Above Benchmark,Good,Not Detected,At or Below Benchmark,Good,O/E<0.9,Poor,Moderate,Fair,Good,Freshwater,2018,1/31/2022
2013410,NRS18_MO_10034,8/30/2018,1,Y,NRS_MO-10146,2018-19,PLNLOW,TPL,Region_07,Target_Sampled,Federal,Not_USFS,Upper Mississippi Region,39.46322647,-91.13030742,Upper Mississippi Region,Upper Mississippi Region,Mississippi_Basin,Non Federal,MO,LargeStreams,Non-Urban,Not_Forest_Service,1027.581741,414986.766,230675.5527,Good,None,Good,Fair,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,Not Assessed,Good,Not Detected,At or Below Benchmark,Fair,O/E<0.9,Good,Low,Good,Good,Freshwater,2018,1/31/2022
2013411,NRS18_WY_10085,8/30/2018,1,Y,NRS_WY-10399,2018-19,PLNLOW,NPL,Region_08,Target_Sampled,Federal,Not_USFS,Upper Missouri Region,44.34618596,-106.7024292,Missouri Region,Upper Missouri Region,Mississippi_Basin,Non Federal,WY,LargeStreams,Urban,Not_Forest_Service,159.3791223,-849145.3,813990.6,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Fair,At or Below Benchmark,Good,Not Detected,At or Below Benchmark,Good,O/E>=0.9,Good,High,Good,Good,Freshwater,2018,1/31/2022
2013412,NRS18_WY_12197,8/30/2018,1,Y,NRS_WY-10649,2018-19,WMTNS,WMT,Region_08,Target_Sampled,Non-Federal,West,Lower Missouri Region,41.12607886,-106.4326716,Missouri Region,Lower Missouri Region,Mississippi_Basin,USFS,WY,RiversMajor,Non-Urban,Forest_Service,238.6738385,-867249.2615,453972.3019,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Not Assessed,Not Assessed,Good,Not Detected,At or Below Benchmark,Fair,O/E>=0.9,Good,Moderate,Good,Good,Freshwater,2018,1/31/2022
2013413,NRS18_WY_12046,8/31/2018,1,Y,NRS_WY-10640,2018-19,PLNLOW,SPL,Region_08,Target_Sampled,Federal,Not_USFS,Lower Missouri Region,42.25656666,-104.7365833,Missouri Region,Lower Missouri Region,Mississippi_Basin,Non Federal,WY,RiversMajor,Non-Urban,Not_Forest_Service,49.94194107,-715079.6141,565714.3566,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Not Assessed,Not Assessed,Good,Not Detected,At or Below Benchmark,Good,O/E<0.9,Good,Moderate,Good,Good,Freshwater,2018,1/31/2022
2013414,NRS18_WY_10089,8/29/2018,1,Y,NRS_WY-10423,2018-19,WMTNS,XER,Region_08,Target_Sampled,Federal,Not_USFS,Lower Missouri Region,42.50245586,-108.2566083,Missouri Region,Lower Missouri Region,Mississippi_Basin,Non Federal,WY,RiversOther,Non-Urban,Not_Forest_Service,188.4306032,-998285.5,624779.4,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,Not Assessed,Good,Not Detected,At or Below Benchmark,Good,O/E>=0.9,Good,Moderate,Fair,Good,Freshwater,2018,1/31/2022
2013415,NRS18_WV_10013,8/30/2018,1,Y,NRS_WV-10069,2018-19,EHIGH,SAP,Region_03,Target_Sampled,Federal,Not_USFS,Ohio Region,39.31011106,-80.27189457,Ohio-Tennessee Region,Ohio-Tennessee Region,Mississippi_Basin,Non Federal,WV,SmallStreams,Urban,Not_Forest_Service,2962.679881,1337622.686,313823.1878,Good,None,Good,Fair,Not Detected,At or Below Benchmark,Above Benchmark,Fair,Not Assessed,Fair,Not Detected,At or Below Benchmark,Poor,O/E<0.8,Poor,Moderate,Fair,Fair,Freshwater,2018,1/31/2022
2013416,NRS18_RI_10201,8/31/2018,1,Y,NRS_RI-10092,2018-19,EHIGH,NAP,Region_01,Target_Sampled,Federal,Not_USFS,New England Region,41.83832365,-71.61173317,New England Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,RI,SmallStreams,Non-Urban,Not_Forest_Service,47.18118423,1988972.188,742662.7558,Good,None,Good,Good,Detected,At or Below Benchmark,At or Below Benchmark,Poor,Not Assessed,Good,Not Detected,At or Below Benchmark,Good,O/E<0.9,Good,Moderate,Good,Good,Freshwater,2018,1/31/2022
2013417,NRS18_WY_10065,9/3/2018,1,Y,NRS_WY-10486,2018-19,PLNLOW,SPL,Region_08,Target_Sampled,Non-Federal,Not_USFS,Lower Missouri Region,42.36369199,-104.9080902,Missouri Region,Lower Missouri Region,Mississippi_Basin,DOD,WY,RiversMajor,Non-Urban,Not_Forest_Service,49.94194107,-727955.3258,578943.64,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Not Assessed,Not Assessed,Good,Not Detected,At or Below Benchmark,Good,O/E<0.8,Good,Moderate,Good,Good,Freshwater,2018,1/31/2022
2013418,NRS18_WY_10845,9/3/2018,1,Y,NRS_WY-10526,2018-19,PLNLOW,SPL,Region_08,Target_Sampled,Federal,Not_USFS,Lower Missouri Region,41.60512617,-104.633556,Missouri Region,Lower Missouri Region,Mississippi_Basin,Non Federal,WY,LargeStreams,Non-Urban,Not_Forest_Service,543.9746985,-713281.9168,492367.081,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,Not Assessed,Fair,Not Detected,At or Below Benchmark,Poor,O/E<0.8,Good,Moderate,Poor,Good,Freshwater,2018,1/31/2022
2013419,NRS18_WY_10073,9/2/2018,1,Y,NRS_WY-10360,2018-19,PLNLOW,NPL,Region_08,Target_Sampled,Federal,Not_USFS,Upper Missouri Region,43.4924754,-106.6606345,Missouri Region,Upper Missouri Region,Mississippi_Basin,Non Federal,WY,LargeStreams,Non-Urban,Not_Forest_Service,159.3791223,-856502,718999.9,Good,None,Poor,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Fair,Not Assessed,Poor,Not Detected,At or Below Benchmark,Fair,O/E<0.8,Good,Moderate,Poor,Poor,Slightly Saline,2018,1/31/2022
2013420,NRS18_CT_10032,8/30/2018,1,Y,NRS_CT-10121,2018-19,EHIGH,NAP,Region_01,Target_Sampled,Federal,Not_USFS,New England Region,41.60048759,-72.75885445,New England Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,CT,SmallStreams,Urban,Not_Forest_Service,382.7194209,1903783.279,693385.7395,Good,None,Fair,Poor,Detected,At or Below Benchmark,At or Below Benchmark,Poor,Not Assessed,Fair,Not Detected,At or Below Benchmark,Poor,O/E<0.8,Poor,Moderate,Good,Fair,Freshwater,2018,1/31/2022
2013421,NRS18_CA_10012,9/4/2018,1,Y,NRS_CA-10797,2018-19,WMTNS,XER,Region_09,Target_Sampled,Federal,Not_USFS,California Region,38.80836237,-121.6352071,California Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,CA,RiversOther,Non-Urban,Not_Forest_Service,174.3311403,-2178694.77,442290.759,Good,None,Poor,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Not Assessed,Not Assessed,Good,Not Detected,At or Below Benchmark,Good,O/E<0.8,Good,High,Good,Good,Freshwater,2018,1/31/2022
2013422,NRS18_SD_10045,9/4/2018,1,Y,NRS_SD-10459,2018-19,PLNLOW,TPL,Region_08,Target_Sampled,Federal,Not_USFS,Upper Missouri Region,43.42460237,-97.08474691,Missouri Region,Upper Missouri Region,Mississippi_Basin,Non Federal,SD,RiversOther,Non-Urban,Not_Forest_Service,191.4190643,-87418.91113,663831.5762,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Not Assessed,Good,Detected,At or Below Benchmark,Poor,O/E>=0.9,Poor,High,Good,Fair,Slightly Saline,2018,1/31/2022
2013423,NRS18_TN_11090,9/4/2018,1,Y,NRS_TN-10153,2018-19,EHIGH,SAP,Region_04,Target_Sampled,Federal,Not_USFS,Tennessee Region,35.73083825,-84.32573156,Ohio-Tennessee Region,Ohio-Tennessee Region,Mississippi_Basin,Non Federal,TN,RiversMajor,Non-Urban,Not_Forest_Service,166.3341513,1044042.769,-133979.1281,Good,None,Poor,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,At or Below Benchmark,Good,Not Detected,At or Below Benchmark,Fair,O/E<0.8,Fair,High,Good,Good,Freshwater,2018,1/31/2022
2013424,NRS18_WY_11299,8/31/2018,1,Y,NRS_WY-10543,2018-19,PLNLOW,NPL,Region_08,Target_Sampled,Federal,Not_USFS,Upper Missouri Region,43.67334487,-106.5306621,Missouri Region,Upper Missouri Region,Mississippi_Basin,Non Federal,WY,RiversOther,Non-Urban,Not_Forest_Service,76.47662555,-843870.5429,737897.3377,Good,None,Poor,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Not Assessed,Poor,Not Detected,At or Below Benchmark,Good,O/E>=0.9,Good,Moderate,Fair,Poor,Moderately Saline,2018,1/31/2022
2013425,NRS18_KS_10001,9/4/2018,1,Y,NRS_KS-10040,2018-19,PLNLOW,TPL,Region_07,Target_Sampled,Federal,Not_USFS,Arkansas-Red-White Region,37.7866243,-96.42997002,Arkansas-White-Red Region,Arkansas-White-Red Region,Mississippi_Basin,Non Federal,KS,LargeStreams,Non-Urban,Not_Forest_Service,589.227749,-37507.43,32208.08,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Not Assessed,Not Assessed,Good,Not Detected,At or Below Benchmark,Good,O/E>=0.9,Good,High,Good,Good,Freshwater,2018,1/31/2022
2013426,NRS18_CO_10224,9/4/2018,1,Y,NRS_CO-10449,2018-19,WMTNS,WMT,Region_08,Target_Sampled,Federal,Not_USFS,Arkansas-Red-White Region,38.80127291,-105.1697687,Arkansas-White-Red Region,Arkansas-White-Red Region,Mississippi_Basin,Non Federal,CO,SmallStreams,Non-Urban,Not_Forest_Service,1859.504413,-787708.9513,183882.3518,Good,None,Poor,Fair,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Not Assessed,Fair,Not Detected,At or Below Benchmark,Poor,O/E>=0.9,Good,High,Good,Good,Freshwater,2018,1/31/2022
2013428,NRS18_TX_10014,9/5/2018,1,Y,NRS_TX-10108,2018-19,PLNLOW,SPL,Region_06,Target_Sampled,Federal,Not_USFS,Texas Region,28.30210485,-98.05815346,Rio Grande-Texas-Gulf Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,TX,RiversMajor,Non-Urban,Not_Forest_Service,171.035222,-202427.1,-1023259,Good,None,Poor,Poor,Not Detected,At or Below Benchmark,Above Benchmark,Fair,At or Below Benchmark,Fair,Not Detected,At or Below Benchmark,Poor,OE<0.5,Poor,Moderate,Good,Fair,Freshwater,2018,1/31/2022
2013429,NRS18_CA_10795,9/5/2018,1,Y,NRS_CA-11362,2018-19,WMTNS,XER,Region_09,Target_Sampled,Federal,Not_USFS,California Region,38.85129958,-121.6304411,California Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,CA,RiversOther,Non-Urban,Not_Forest_Service,174.3311403,-2177017.304,446820.1429,Good,None,Poor,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Not Assessed,Not Assessed,Good,Not Detected,At or Below Benchmark,Good,OE<0.5,Good,High,Good,Good,Freshwater,2018,1/31/2022
2013430,NRS18_GA_10005,9/5/2018,1,Y,NRS_GA-10071,2018-19,EHIGH,SAP,Region_04,Target_Sampled,Federal,Not_USFS,South Atlantic-South Region,33.31357506,-84.17306649,South-Atlantic Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,GA,LargeStreams,Non-Urban,Not_Forest_Service,959.6788593,1091178.051,-400501.806,Good,None,Poor,Poor,Not Detected,At or Below Benchmark,Above Benchmark,Fair,Not Assessed,Good,Not Detected,At or Below Benchmark,Fair,O/E<0.8,Fair,Low,Good,Good,Freshwater,2018,1/31/2022
2013431,NRS18_SD_10021,9/5/2018,1,Y,NRS_SD-10407,2018-19,PLNLOW,TPL,Region_08,Target_Sampled,Federal,Not_USFS,Upper Missouri Region,43.47996407,-97.13014341,Missouri Region,Upper Missouri Region,Mississippi_Basin,Non Federal,SD,RiversOther,Non-Urban,Not_Forest_Service,191.4190643,-91003.72,670053.7,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Not Assessed,Good,Detected,At or Below Benchmark,Poor,O/E>=0.9,Poor,High,Poor,Fair,Slightly Saline,2018,1/31/2022
2013432,NRS18_TN_10008,9/5/2018,1,Y,NRS_TN-10062,2018-19,EHIGH,SAP,Region_04,Target_Sampled,Federal,Not_USFS,Tennessee Region,36.12507566,-83.18162197,Ohio-Tennessee Region,Ohio-Tennessee Region,Mississippi_Basin,Non Federal,TN,RiversOther,Non-Urban,Not_Forest_Service,166.3341513,1139832,-77052.91,Good,None,Good,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,At or Below Benchmark,Good,Not Detected,At or Below Benchmark,Poor,OE<0.5,Poor,Moderate,Good,Good,Freshwater,2018,1/31/2022
2013433,NRS18_NY_10041,9/5/2018,1,Y,NRS_NY-10107,2018-19,EHIGH,NAP,Region_02,Target_Sampled,Federal,Not_USFS,Mid-Atlantic Region,42.08366265,-76.29192789,Mid-Atlantic Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,NY,RiversMajor,Non-Urban,Not_Forest_Service,78.34036973,1607786,680796.5,Good,None,Good,Fair,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Above Benchmark,Good,Not Detected,At or Below Benchmark,Poor,O/E>=0.9,Poor,High,Poor,Good,Freshwater,2018,1/31/2022
2013434,NRS18_NJ_10002,9/5/2018,1,Y,NRS_NJ-10011,2018-19,EHIGH,SAP,Region_02,Target_Sampled,Federal,Not_USFS,Mid-Atlantic Region,41.27242262,-74.84021528,Mid-Atlantic Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,NJ,RiversMajor,Non-Urban,Not_Forest_Service,42.87711452,1744368,617709.3,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Above Benchmark,Poor,Not Detected,At or Below Benchmark,Fair,O/E<0.9,Good,Moderate,Fair,Good,Freshwater,2018,1/31/2022
2013437,NRS18_NY_10020,9/6/2018,1,Y,NRS_NY-10056,2018-19,EHIGH,NAP,Region_02,Target_Sampled,Federal,Not_USFS,Mid-Atlantic Region,42.02895484,-76.39830205,Mid-Atlantic Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,NY,RiversMajor,Non-Urban,Not_Forest_Service,78.34036973,1600485,673012,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Not Assessed,Fair,Not Detected,At or Below Benchmark,Poor,O/E>=0.9,Poor,High,Poor,Good,Freshwater,2018,1/31/2022
2013439,NRS18_WY_10071,9/6/2018,1,Y,NRS_WY-10355,2018-19,WMTNS,XER,Region_08,Target_Sampled,Federal,Not_USFS,Lower Missouri Region,42.5468948,-109.1163941,Missouri Region,Lower Missouri Region,Mississippi_Basin,Non Federal,WY,SmallStreams,Non-Urban,Not_Forest_Service,1791.101341,-1067200,639046.5,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,At or Below Benchmark,Poor,Not Detected,At or Below Benchmark,Good,O/E>=0.9,Good,Moderate,Good,Good,Freshwater,2018,1/31/2022
2013440,NRS18_TN_10019,9/6/2018,1,Y,NRS_TN-10138,2018-19,EHIGH,SAP,Region_04,Target_Sampled,Federal,Not_USFS,Tennessee Region,36.44658317,-81.73968862,Ohio-Tennessee Region,Ohio-Tennessee Region,Mississippi_Basin,Non Federal,TN,SmallStreams,Non-Urban,Not_Forest_Service,8816.343572,1261753.221,-23186.40514,Good,None,Poor,Fair,Not Detected,At or Below Benchmark,Above Benchmark,Not Assessed,Not Assessed,Fair,Not Detected,At or Below Benchmark,Good,O/E<0.8,Poor,High,Poor,Good,Freshwater,2018,1/31/2022
2013441,NRS18_CT_10009,9/6/2018,1,Y,NRS_CT-10094,2018-19,EHIGH,NAP,Region_01,Target_Sampled,Federal,Not_USFS,New England Region,41.39509228,-73.42907896,New England Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,CT,LargeStreams,Urban,Not_Forest_Service,264.6650355,1855343,657805.9,Good,None,Good,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Not Assessed,Good,Not Detected,At or Below Benchmark,Poor,O/E<0.9,Poor,High,Good,Fair,Freshwater,2018,1/31/2022
2013442,NRS18_OR_10006,9/6/2018,1,Y,NRS_OR-10514,2018-19,WMTNS,WMT,Region_10,Target_Sampled,Non-Federal,West,Pacific Northwest Region,43.10118171,-122.8297435,Pacific Northwest Region,Not Mississippi River Basin,Not_Mississippi_Basin,USFS,OR,SmallStreams,Non-Urban,Forest_Service,1939.860037,-2143687,931846.9,Good,None,Fair,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,At or Below Benchmark,Good,Not Detected,At or Below Benchmark,Good,O/E>=0.9,Fair,Low,Good,Good,Freshwater,2018,1/31/2022
2013443,NRS18_ME_10017,9/6/2018,1,Y,NRS_ME-10313,2018-19,EHIGH,NAP,Region_01,Target_Sampled,Federal,Not_USFS,New England Region,43.21747802,-70.65012175,New England Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,ME,SmallStreams,Non-Urban,Not_Forest_Service,2020.240556,2024925.638,911891.5088,Good,None,Fair,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Fair,Not Assessed,Good,Not Detected,At or Below Benchmark,Poor,O/E<0.8,Poor,Moderate,Good,Good,Freshwater,2018,1/31/2022
2013445,NRS18_TX_10080,9/6/2018,1,Y,NRS_TX-10330,2018-19,PLNLOW,SPL,Region_06,Target_Sampled,Federal,Not_USFS,Texas Region,28.27505164,-97.98394783,Rio Grande-Texas-Gulf Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,TX,SmallStreams,Non-Urban,Not_Forest_Service,376.4570175,-195192.1877,-1026403.221,Good,None,Poor,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Fair,At or Below Benchmark,Poor,Not Detected,At or Below Benchmark,Poor,O/E<0.9,Poor,Moderate,Fair,Fair,Freshwater,2018,1/31/2022
2013446,NRS18_ID_10021,9/5/2018,1,Y,NRS_ID-10257,2018-19,WMTNS,WMT,Region_10,Target_Sampled,Non-Federal,West,Pacific Northwest Region,46.83680001,-115.4679038,Pacific Northwest Region,Not Mississippi River Basin,Not_Mississippi_Basin,USFS,ID,LargeStreams,Non-Urban,Forest_Service,1561.442355,-1480786,1195045,Good,None,Good,Good,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,Not Assessed,Good,Not Detected,At or Below Benchmark,Good,O/E>=0.9,Good,Moderate,Good,Good,Freshwater,2018,1/31/2022
2013447,NRS18_NY_10021,9/6/2018,1,Y,NRS_NY-10092,2018-19,EHIGH,SAP,Region_02,Target_Sampled,Federal,Not_USFS,Mid-Atlantic Region,41.2925655,-74.47550692,Mid-Atlantic Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,NY,LargeStreams,Non-Urban,Not_Forest_Service,112.5638748,1773416,626657.7,Good,None,Poor,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Not Assessed,Not Assessed,Poor,Not Detected,At or Below Benchmark,Poor,OE<0.5,Poor,Moderate,Poor,Fair,Freshwater,2018,1/31/2022
2013448,NRS18_NY_10064,9/7/2018,1,Y,NRS_NY-10173,2018-19,EHIGH,NAP,Region_02,Target_Sampled,Federal,Not_USFS,Mid-Atlantic Region,42.45675271,-75.57029949,Mid-Atlantic Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,NY,RiversOther,Non-Urban,Not_Forest_Service,78.34036973,1656863.212,733985.865,Good,None,Good,Fair,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,At or Below Benchmark,Good,Not Detected,At or Below Benchmark,Poor,O/E<0.8,Poor,High,Poor,Good,Freshwater,2018,1/31/2022
2013449,NRS18_MA_10016,9/7/2018,1,Y,NRS_MA-10099,2018-19,EHIGH,NAP,Region_01,Target_Sampled,Federal,Not_USFS,New England Region,42.85435688,-70.92492707,New England Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,MA,LargeStreams,Urban,Not_Forest_Service,223.7256818,2014067.937,866908.7037,Good,None,Poor,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Poor,Not Assessed,Fair,Not Detected,At or Below Benchmark,Poor,OE<0.5,Fair,High,Fair,Good,Freshwater,2018,1/31/2022
2013453,NRS18_GA_10014,9/6/2018,1,Y,NRS_GA-10143,2018-19,EHIGH,SAP,Region_04,Target_Sampled,Federal,Not_USFS,South Atlantic-South Region,33.54325251,-83.50925108,South-Atlantic Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,GA,SmallStreams,Non-Urban,Not_Forest_Service,4270.792186,1148718,-367239.7,Good,None,Poor,Poor,Not Detected,At or Below Benchmark,Above Benchmark,Fair,Not Assessed,Good,Not Detected,At or Below Benchmark,Poor,O/E<0.9,Poor,Moderate,Fair,Good,Freshwater,2018,1/31/2022
2013454,NRS18_WY_10021,9/7/2018,1,Y,NRS_WY-10439,2018-19,WMTNS,WMT,Region_08,Target_Sampled,Non-Federal,West,Upper Colorado Region,42.77052111,-109.2570498,Upper Colorado Region,Not Mississippi River Basin,Not_Mississippi_Basin,USFS,WY,SmallStreams,Non-Urban,Forest_Service,1021.16383,-1075095,665385.7,Good,None,Good,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Not Assessed,Not Assessed,Fair,Not Detected,At or Below Benchmark,Good,O/E<0.8,Good,Low,Good,Good,Freshwater,2018,1/31/2022
2013457,NRS18_WI_10113,9/10/2018,1,Y,NRS_WI-10212,2018-19,PLNLOW,TPL,Region_05,Target_Sampled,Federal,Not_USFS,Great Lakes Region,43.98022739,-88.29780865,Great Lakes Region,Not Mississippi River Basin,Not_Mississippi_Basin,Non Federal,WI,SmallStreams,Non-Urban,Not_Forest_Service,1676.855586,615028.6725,750265.2214,Good,None,Good,Poor,Not Detected,At or Below Benchmark,At or Below Benchmark,Good,Not Assessed,Good,Not Detected,At or Below Benchmark,Poor,O/E<0.8,Fair,High,Fair,Good,Freshwater,2018,1/31/2022
